Brand,Part Number,Product,Description,TRADE EX,TRADE INC,RRP EX,RRP INC
Chief,FHB5147,FHB5147 Universal Flat Panel Mount Hardware Kit,The FHB5147 flat panel mount hardware kit includes an assortment of M8 screws and spacers to expand compatibility for your CHIEF mount.,$21.00,$24.15,$26.09,$30.00
Chief,FHB5196,FHB5196 Universal Flat Panel Mount Hardware Kit,"The FHB5196 Universal Flat Panel Mount Hardware kit includes M8 screws and spacers and a set of 4"" vertical offset mounting adapter brackets to fasten and align large format displays with a high or low VESA hole pattern to Chief mounts.  For example, the Samsung QMR, QBR, QHR, QET, and QBN series (among others).",$173.00,$198.95,$230.43,$265.00
Chief,CMA110,"CMA110 8"" Flat Ceiling Plate, Black","A ceiling plate is a cost effective solution for simple installations.

Attractive solution for basic installations
Fast and easy installation
Use this flat ceiling plate with any adjustable or fixed column",$99.00,$113.85,$130.43,$150.00
Chief,CMA395,"CMA395 Angled Ceiling Adapter, Black",Perfect for projector installations on an angled ceiling.,$89.00,$102.35,$117.39,$135.00
Chief,CMA101,"CMA101 5"" Designer Ceiling Plate","A ceiling plate is a cost effective solution for simple installations.

Attractive solution for basic installations
Fast and easy installation",$33.00,$37.95,$43.48,$50.00
Chief,CMA105,"CMA105 4"" Flat Ceiling Plate Black","A ceiling plate is a cost effective solution for simple installations.

Attractive solution for basic installations
Fast and easy installation",$66.00,$75.90,$86.96,$100.00
Chief,CMA345,CMA345 Shock Minimiser Ceiling Plate,A ceiling plate that minimizes the transfer of shock and extreme vibration for projector ceiling installations. Flexible neoprene rubber joint minimizes shock and vibration. Offset provides cable exit when mounting to a flat surface,$275.00,$316.25,$365.22,$420.00
Chief,CMA700,"CMA700 6"" Flat Ceiling Plate with Adjustable 12"" (30.4cm)-18"" (45.7cm) Pole","This Installation Kit contains all the accessories you need for a complete structural ceiling installation, in one easy-to order, cost-effective kit.
Includes 6"" x 6"" ceiling plate and adjustable extension column that spans 12"" (30.4cm)-18"" (45.7cm) (305-457 mm)
Uses 1.5"" NPT",$200.00,$230.00,$265.22,$305.00
Chief,CPA330,"CPA330 Pin Connection Offset Ceiling Plate
","Chief offers a variety of ceiling plates that are compatible with:

CPA extension columns
LCM Single Display Ceiling Mounts
MCM Single Display Ceiling Mounts
LCM Multi-Display Ceiling Mounts


Includes 8"" (203 mm) square ceiling plate with 1.75"" (44 mm) high offset
Offset provides cable exit when mounting to a flat ceiling surface
Compatible with pin connection CPA column system
Overall height is 3.95"" (100 mm)",$103.00,$118.45,$139.13,$160.00
Chief,CPA395,CPA395 Pin Connection Angled Ceiling Plate ,"Perfect for projector or flat panel installations on an angled ceiling.Chief offers a variety of ceiling plates that are compatible with:

CPA extension columns
LCM Single Display Ceiling Mounts
MCM Single Display Ceiling Mounts
LCM Multi-Display Ceiling Mounts
Perfect for projector installations on an angled ceiling
Adjusts from -5° to +95° to level a mount from an angled ceiling
Compatible with pin connection CPA column system",$90.00,$103.50,$121.74,$140.00
Chief,CPA365,CPA365 Pin Connection Pole and Truss Adapter,"Pin Connection Offset Ceiling Plate. Chief offers a variety of ceiling plates that are compatible with
CPA extension columns
LCM Single Display Ceiling Mounts
MCM Single Display Ceiling Mounts
LCM Multi-Display Ceiling Mounts",$103.00,$118.45,$139.13,$160.00
Chief,CMA115W,"CMA115W 6"" Flat Square Ceiling Plate, White","A ceiling plate is a cost effective solution for simple installations.

Attractive solution for basic installations
Fast and easy installation
Use this flat ceiling plate with any adjustable or fixed column",$83.00,$95.45,$108.70,$125.00
Chief,CPA060,"CPA060 Pin Connection Column 60"" (152.4cm), Black","The CPA column system hosts many installation inspired features along with an aesthetic finish. 

Dual Pin Connection
Connection is achieved by fastening two thread forming screws at each column end into factory pre-drilled holes.
The fasteners do not pass completely through the center of the column enabling cable pass though
Flexible Inventory
Can be cut to length to customize your installation
Can be re-drilled
Can also be threaded to 1.5"" NPT 
Compatibility
Compatible with dedicated pin connection ceiling plates (see CPA Plates)
Compatible with all Chief Ceiling Plates (see CPA261 and CPA262)
Professional Appearance
Grooves in outer surface of column provide an aesthetic appearance and also act as drill guides
Multiple Length Options
Ships in pre-cut lengths with 3 pre-drilled thru holes in each column end",$140.00,$161.00,$186.96,$215.00
Chief,CPA018,"CPA018 CPA Column 18"" (45.7cm), Black","The CPA column system hosts many installation inspired features along with an aesthetic finish. 

Dual Pin Connection
Connection is achieved by fastening two thread forming screws at each column end into factory pre-drilled holes.
The fasteners do not pass completely through the center of the column enabling cable pass though
Flexible Inventory
Can be cut to length to customize your installation
Can be re-drilled
Can also be threaded to 1.5"" NPT 
Compatibility
Compatible with dedicated pin connection ceiling plates (see CPA Plates)
Compatible with all Chief Ceiling Plates (see CPA261 and CPA262)
Professional Appearance
Grooves in outer surface of column provide an aesthetic appearance and also act as drill guides
Multiple Length Options
Ships in pre-cut lengths with 3 pre-drilled thru holes in each column end",$65.00,$74.75,$86.96,$100.00
Chief,CPA024,"CPA024 CPA Column 24"" (60.9cm), Black","The CPA column system hosts many installation inspired features along with an aesthetic finish. 

Dual Pin Connection
Connection is achieved by fastening two thread forming screws at each column end into factory pre-drilled holes.
The fasteners do not pass completely through the center of the column enabling cable pass though
Flexible Inventory
Can be cut to length to customize your installation
Can be re-drilled
Can also be threaded to 1.5"" NPT 
Compatibility
Compatible with dedicated pin connection ceiling plates (see CPA Plates)
Compatible with all Chief Ceiling Plates (see CPA261 and CPA262)
Professional Appearance
Grooves in outer surface of column provide an aesthetic appearance and also act as drill guides
Multiple Length Options
Ships in pre-cut lengths with 3 pre-drilled thru holes in each column end",$67.00,$77.05,$91.30,$105.00
Chief,CPA036,"CPA024 CPA Column 36"" (91.4cm), Black","The CPA column system hosts many installation inspired features along with an aesthetic finish. 

Dual Pin Connection
Connection is achieved by fastening two thread forming screws at each column end into factory pre-drilled holes.
The fasteners do not pass completely through the center of the column enabling cable pass though
Flexible Inventory
Can be cut to length to customize your installation
Can be re-drilled
Can also be threaded to 1.5"" NPT 
Compatibility
Compatible with dedicated pin connection ceiling plates (see CPA Plates)
Compatible with all Chief Ceiling Plates (see CPA261 and CPA262)
Professional Appearance
Grooves in outer surface of column provide an aesthetic appearance and also act as drill guides
Multiple Length Options
Ships in pre-cut lengths with 3 pre-drilled thru holes in each column end",$80.00,$92.00,$108.70,$125.00
Chief,CPA048,"CPA048 CPA Column 48"" (121.9cm), Black","The CPA column system hosts many installation inspired features along with an aesthetic finish. 

Dual Pin Connection
Connection is achieved by fastening two thread forming screws at each column end into factory pre-drilled holes.
The fasteners do not pass completely through the center of the column enabling cable pass though
Flexible Inventory
Can be cut to length to customize your installation
Can be re-drilled
Can also be threaded to 1.5"" NPT 
Compatibility
Compatible with dedicated pin connection ceiling plates (see CPA Plates)
Compatible with all Chief Ceiling Plates (see CPA261 and CPA262)
Professional Appearance
Grooves in outer surface of column provide an aesthetic appearance and also act as drill guides
Multiple Length Options
Ships in pre-cut lengths with 3 pre-drilled thru holes in each column end",$113.00,$129.95,$152.17,$175.00
Chief,CPA048P,"CPA048P CPA Column Perforated 48"" (121.9cm), Black","The CPA column system hosts many installation inspired features along with an aesthetic finish. 

Dual Pin Connection
Connection is achieved by fastening two thread forming screws at each column end into factory pre-drilled holes.
The fasteners do not pass completely through the center of the column enabling cable pass though
Flexible Inventory
Can be cut to length to customize your installation
Can be re-drilled
Can also be threaded to 1.5"" NPT 
Compatibility
Compatible with dedicated pin connection ceiling plates (see CPA Plates)
Compatible with all Chief Ceiling Plates (see CPA261 and CPA262)
Professional Appearance
Grooves in outer surface of column provide an aesthetic appearance and also act as drill guides
Multiple Length Options
Ships in pre-cut lengths with 3 pre-drilled thru holes in each column end",$164.00,$188.60,$217.39,$250.00
Chief,CPA072,"CPA072 Pin Connection Column 60"" (152.4cm), Black","The CPA column system hosts many installation inspired features along with an aesthetic finish. 

Dual Pin Connection
Connection is achieved by fastening two thread forming screws at each column end into factory pre-drilled holes.
The fasteners do not pass completely through the center of the column enabling cable pass though
Flexible Inventory
Can be cut to length to customize your installation
Can be re-drilled
Can also be threaded to 1.5"" NPT 
Compatibility
Compatible with dedicated pin connection ceiling plates (see CPA Plates)
Compatible with all Chief Ceiling Plates (see CPA261 and CPA262)
Professional Appearance
Grooves in outer surface of column provide an aesthetic appearance and also act as drill guides
Multiple Length Options
Ships in pre-cut lengths with 3 pre-drilled thru holes in each column end",$165.00,$189.75,$221.74,$255.00
Chief,CPA072P,"CPA072P Pre-Drilled Pin Connection Column 72"" (182.8cm), Black","The CPA column system hosts many installation inspired features along with an aesthetic finish. 

Dual Pin Connection
Connection is achieved by fastening two thread forming screws at each column end into factory pre-drilled holes.
The fasteners do not pass completely through the center of the column enabling cable pass though
Flexible Inventory
Can be cut to length to customize your installation
Can be re-drilled
Can also be threaded to 1.5"" NPT 
Compatibility
Compatible with dedicated pin connection ceiling plates (see CPA Plates)
Compatible with all Chief Ceiling Plates (see CPA261 and CPA262)
Professional Appearance
Grooves in outer surface of column provide an aesthetic appearance and also act as drill guides
Multiple Length Options
Ships in pre-cut lengths with 3 pre-drilled thru holes in each column end",$216.00,$248.40,$286.96,$330.00
