Brand,Series/Category,Notes,Stockcode,Description,Stock_Status,Sold As,Price_Group,RRP_Incl_GST,Special_Dealer_ex_GST,Dealer_ex_GST,Long Description,URL,Column1
AKG,AKG-INSTRUMENT MICROPHONES,,D40,PROFESSIONAL DYNAMIC INSTRUMENT DRUM MICROPHONE,NORMAL,EA,RETAIL 50MU,399,231.3,231.3,"Dynamic microphone designed for drums and percussions, wind instruments, and guitar amps.  Includes H440 mounting bracket.",https://www.jpro.co.nz/products/portable-audio/microphones-acc/professional-dynamic-instrument-microphone/D40/,$0.00
AKG,AKG-DRUM MICROPHONE KITS,,DRUMSETCONCERT1,PROFESSIONAL 7PCE DRUM MICROPHONE SET,SPECIAL ORDER ONLY,EA,RETAIL 30MU,3203,2142.47,2142.47,"Professional drum microphone set provides a complete collection of mics designed to withstand even the toughest stage environments.  Includes 1 x D112MK-II bass drum mic, 4 x D40 drum mics, 2 x C430 overhead condenser mics and 4 x drum mounts, 2 x mic clips and a rugged aluminium carry case.",https://www.jpro.co.nz/product/akg/professional-drum-microphone-set/DRUMSETCONCERT1,$0.00
AKG,AKG-DRUM MICROPHONE KITS,,DRUMSETPREMIUM,PREMIUM 8PCE REFERENCE DRUM MIC SET,SPECIAL ORDER ONLY,EA,RETAIL 30MU,6408,4286.29,4286.29,"7pce Drum Set Premium reference drum microphone set is a hand-selected collection of the highest-quality microphones for touring, live and studio applications. The set includes five dynamic and three condenser microphones.",https://www.jpro.co.nz/products/portable-audio/microphones-acc/premium-8pce-reference-drum-mic-set/DRUMSETPREMIUM/,$0.00
AKG,AKG-DRUM MICROPHONE KITS,,DRUMSETSESSIONI,HIGH PERFORMANCE 7PCE DRUM MIC SET,NORMAL,EA,RETAIL 50MU,1099,637.1,637.1,"7pce drum kit microphone pack. It includes five dynamic and two condenser overhead microphones for an array of applications, optimally tuned to work in harmony.",https://www.jpro.co.nz/product/akg/high-performance-7pce-drum-mic-set/DRUMSETSESSIONI,$0.00
AKG,AKG-HANGING MICROPHONES,,CHM99-BLK,99ER HANGING CONDENSER MIC (BLACK),NORMAL,EA,RETAIL 50MU,525,304.35,304.35,Cardioid condenser hanging black microphone.  125° pickup.  Especially suited for choir recordings.  Includes windscreen.,https://www.jpro.co.nz/product/akg/99er-hanging-condenser-mic-black/CHM99-BLK,$0.00
AKG,AKG-HANGING MICROPHONES,,CHM99-WH,99ER HANGING CONDENSER MIC (WHITE),NORMAL,EA,RETAIL 50MU,525,304.35,304.35,Cardioid condenser hanging white microphone.  125° pickup.  Especially suited for choir recordings.  Includes windscreen,https://www.jpro.co.nz/product/akg/99er-hanging-condenser-mic-white/CHM99-WH,$0.00
AKG,AKG-HANGING MICROPHONES,Run Out Deal Save $133,HM1000,REFERENCE MIC HANGING MODULE PLUS FOC CK31,NORMAL,EA,RETAIL 50MU,599,347.25,480.58,"Hanging module to be flown from the ceiling to record music or speech in places of worship, conference rooms, or on theater stages.  Includes hanging clamp and 10m cable.  Capsule from the DAM Series modules required.",https://www.jpro.co.nz/products/installed-audio/microphones/reference-mic-hanging-module--cap-needed/HM1000/,$133.33
AKG,AKG-HEADWORN MICROPHONES,,C111LP,LIGHTWEIGHT EAR HOOK MICROPHONE,NORMAL,EA,RETAIL 50MU,420,243.48,243.48,Head-worn condenser cardioid microphone with continuously adjustable behind-the-neck headband.  With mini-XLR for wireless use.  Includes W44 windscreen.,https://www.jpro.co.nz/product/akg/lightweight-ear-hook-microphone/C111LP,$0.00
AKG,AKG-HEADWORN MICROPHONES,,C520,HEADSET VOCAL MICROPHONE W/XLR,SPECIAL ORDER ONLY,EA,RETAIL 50MU,923,535.07,535.07,Head-worn condenser cardioid microphone with continuously adjustable behind-the-neck headband.  With XLR connector.  Includes W44 windscreen.,https://www.jpro.co.nz/products/portable-audio/microphones-acc/headset-vocal-microphone-wxlr/C520/,$0.00
AKG,AKG-HEADWORN MICROPHONES,,C520L,WIRELESS VOCAL HEADSET MICROPHONE,SPECIAL ORDER ONLY,EA,RETAIL 50MU,846,490.43,490.43,Head-worn condenser cardioid microphone with continuously adjustable behind-the-neck headband.  With mini-XLR for wireless use.  Includes W44 windscreen.,https://www.jpro.co.nz/product/akg/wireless-vocal-headset-microphone/C520L,$0.00
AKG,AKG-HEADWORN MICROPHONES,,C544L,WIRELESS SPORT FITNESS GYM HEADSET MIC,NORMAL,EA,RETAIL 50MU,465,269.57,269.57,"Light, rugged head-worn condenser cardioid microphone designed for sports and aerobics.  With Mini-XLR for wireless use.  Includes W444 windscreen and moisture shield.",https://www.jpro.co.nz/product/akg/wireless-headset-microphone-for-sports/C544L,$0.00
AKG,AKG-HEADWORN MICROPHONES,,C555L,WIRELESS HEADSET CONDENSER VOCAL MIC,NORMAL,EA,RETAIL 50MU,564,326.96,326.96,"Head-worn microphone with continuously adjustable behind-the-neck headband.   C555L for use with the B29L battery power supply, AKG WMS Series bodypack transmitters, or the MPAVL adapter for external phantom powering. Includes windscreen.",https://www.jpro.co.nz/product/akg/wireless-headset-vocal-microphone/C555L,$0.00
AKG,AKG-HEADWORN MICROPHONES,,CM311A,HEADWORN DIFFEROID MIC W/XLR,SPECIAL ORDER ONLY,EA,RETAIL 50MU,1803,1045.22,1045.22,"Differoid, cardioid head worn microphone.  Light, rugged head-worn mic for presenters with XLR connector.   Includes foam pop filter, carry case and clothing clip.",https://www.jpro.co.nz/products/installed-audio/microphones/headworn-differoid-mic-wxlr/CM311A/,$0.00
AKG,AKG-HEADWORN MICROPHONES,,CM311AESH,HEADWORN DIFFEROID WIRELESS MIC W/TA4F,SPECIAL ORDER ONLY,EA,RETAIL 50MU,1468,851.01,851.01,"Differoid, cardioid head worn microphone.  Light, rugged head-worn mic for presenters with TA4F connectors. Includes foam pop filter, carry case and clothing clip.",https://www.jpro.co.nz/product/akg/headworn-differoid-wireless-mic-wta4f/CM311AESH,$0.00
AKG,AKG-HEADWORN MICROPHONES,Special Deal Save $81,HC644MD,PREMIUM MOISTURE RESISTANT HEADSET - BLK,NORMAL,EA,RETAIL 50MU,1199,695.07,775.65,"*NEW* generation light, rugged head-worn condenser cardioid mic with smaller capsule design and higher sensitivity. Designed for presenters, sports and aerobics. Includes foam windscreen, wireless type Mini-XLR and carry case. Ability to fit all major wireless systems.  Black.",https://www.jpro.co.nz/products/portable-audio/wireless-microphones-acc/premium-moisture-resistant-headset--blk/HC644MD/,$80.58
AKG,AKG-LAPEL MICROPHONES,,C417L,OMNI CONDENSER LAPEL MIC W/MINI XLR FOR WIRELESS,NORMAL,EA,RETAIL 50MU,465,269.57,269.57,"Miniature omnidirectional condenser lavalier microphone.   Ideal for all types of broadcast and theatrical applications.  With mini XLR connector for use with B 29 L battery operated power supply, MPA V L external phantom power adapter, or AKG WMS bodypack transmitters.",https://www.jpro.co.nz/product/akg/mini-wireless-omni-condenser-lapel-mic/C417L,$0.00
AKG,AKG-LAPEL MICROPHONES,,C417PP,OMNI CONDENSER LAPEL MIC W/XLR,NORMAL,EA,RETAIL 50MU,620,359.42,359.42,"Miniature omni condenser lavalier microphone. Ideal for all types of broadcast and theatrical applications.  For hardwire applications, with standard XLR connector for phantom powering.",https://www.jpro.co.nz/products/installed-audio/microphones/omni-condenser-lapel-mic-wxlr/C417PP/,$0.00
AKG,AKG-LAPEL MICROPHONES,,C577WR,PREMIUM WATER RESISTANT LAPEL (BLACK),SPECIAL ORDER ONLY,EA,RETAIL 50MU,1201,696.23,696.23,"Moisture resistant, small omnidirectional lavalier microphone for recording, broadcast and theatre applications.  With XLR connector.  Includes clips, tie pins, adapters and windscreen.",https://www.jpro.co.nz/product/akg/premium-water-resistant-lapel-black/C577WR,$0.00
AKG,AKG-LAPEL MICROPHONES,,CK99L,99ER WIRELESS CARDIOID LAPEL MIC,NORMAL,EA,RETAIL 50MU,365,211.59,211.59,"Cardioid condenser lapel microphone w/mini XLR for wireless applications, Inconspicuous clip-on for applications including houses of worship, lecturers, etc. Connects to AKG bodypack transmitters. Includes clip and W55 windscreen.",https://www.jpro.co.nz/product/akg/99er-wireless-cardioid-lapel-mic/CK99L,$0.00
AKG,AKG-LAPEL MICROPHONES,,LC617MD,MICROLITE PREMIUM OMNI CONDENSER LAPEL,NORMAL,EA,RETAIL 50MU,1395,808.7,808.7,"Premium Omni condenser lapel microphone. Ideal for all types of broadcast, presenting and theatrical applications.  Available in black and beige. Black supplied with tie clip, beige with a cable clip. With Microdot adapter; adapters available for most wireless systems.",https://www.jpro.co.nz/products/portable-audio/wireless-microphones-acc/microlite-premium-omni-condenser-lapel/LC617MD/,$0.00
AKG,AKG-INSTALLED GOOSENECK MICROPHONE KITS,,CGN331E,GN30E CK31 CARDIOID GOOSENECK KIT W/SOCK,NORMAL,EA,RETAIL 50MU,695,402.9,402.9,"Best Selling Gooseneck Microphone Set.  Includes GN30E 30 cm gooseneck XLR, CK31 high-performance cardioid condenser microphone and windscreen.  Optional PS3FLOCK, H500 or H600 mounts.",https://www.jpro.co.nz/products/installed-audio/microphones/gn30e-ck31-cardioid-gooseneck-kit-wsock/CGN331E/,$0.00
AKG,AKG-INSTALLED GOOSENECK MICROPHONE KITS,,CGN341E,GN30M CK41 CARDIOID GOOSENECK KIT DAM+,SPECIAL ORDER ONLY,EA,RETAIL 50MU,1067,618.55,618.55,"Gooseneck Microphone Set with studio quality performance featuring the CK41 Reference Cardioid Condenser Microphone Capsule, the W40 M windscreen, the GN30 M Reference DAM+ series gooseneck module and the PAE M Reference Phantom Power Module.",https://www.jpro.co.nz/products/installed-audio/microphones/gn30m-ck41-cardioid-gooseneck-kit-dam-/CGN341E/,$0.00
AKG,AKG-INSTALLED GOOSENECK MICROPHONE KITS,,CGN99C-L,99ER 50CM CARDIOID GOOSENECK MICROPHONE,NORMAL,EA,RETAIL 50MU,385,223.19,223.19,50cm Cardioid gooseneck microphone with 125° pick up angle with XLR connector.  Mounts sold separately.,https://www.jpro.co.nz/product/akg/99er-50cm-cardioid-gooseneck-microphone/CGN99C-L,$0.00
AKG,AKG-INSTALLED GOOSENECK MICROPHONE KITS,,CGN99C-S,99ER 30CM CARDIOID GOOSENECK MIC,NORMAL,EA,RETAIL 50MU,385,223.19,223.19,30cm Cardioid gooseneck microphone with 125° pick up angle with XLR connector.  Mounts sold separately.,https://www.jpro.co.nz/product/akg/99er-30cm-cardioid-gooseneck-mic/CGN99C-S,$0.00
AKG,AKG-INSTALLED GOOSENECK MICROPHONE KITS,,CGN99H-L,99ER 50CM HYPERCARDIOID GOOSENECK MIC,NORMAL,EA,RETAIL 50MU,495,286.96,286.96,50cm Hypercardioid gooseneck microphone with 95° pick up angle with XLR connector.  Mounts sold separately.,https://www.jpro.co.nz/product/akg/99er-50cm-hypercardioid-gooseneck-mic/CGN99H-L,$0.00
AKG,AKG-INSTALLED GOOSENECK MICROPHONE KITS,,CGN99H-S,99ER 30CM HYPERCARDIOID GOOSENECK MIC,NORMAL,EA,RETAIL 50MU,495,286.96,286.96,30cm Hypercardioid gooseneck microphone with 95° pick up angle with XLR connector.  Mounts sold separately.,https://www.jpro.co.nz/product/akg/99er-30cm-hypercardioid-gooseneck-mic/CGN99H-S,$0.00
AKG,AKG-DAM SERIES INSTALLED MICROPHONES,,GN15,15CM MODULAR GOOSENECK (NO CAPSULE),SPECIAL ORDER ONLY,EA,RETAIL 50MU,749,434.2,434.2,"15cm (6"") gooseneck with a DPA in-line XLR phantom power adapter.  Includes screw set for permanent installation. Capsule required CK31, CK32, CK33.  Optional flush mount H500.",https://www.jpro.co.nz/product/akg/15cm-modular-gooseneck-no-capsule/GN15,$0.00
AKG,AKG-DAM SERIES INSTALLED MICROPHONES,,GN15E,15CM GOOSENECK W/ XLR & PS3F-L (REQ CAP),SPECIAL ORDER ONLY,EA,RETAIL 50MU,725,420.29,420.29,"15cm (6"") gooseneck with an integrated XLR connector for quick setup and takedown. Capsule required CK31, CK32, CK33.  Optional flush mount H500.",https://www.jpro.co.nz/product/akg/15cm-gooseneck-w-xlr-ps3f-l-req-cap/GN15E,$0.00
AKG,AKG-DAM SERIES INSTALLED MICROPHONES,,GN15ESP,15CM GOOSENECK W/ ON/OFF (CAPSULE REQ),SPECIAL ORDER ONLY,EA,RETAIL 50MU,849,492.17,492.17,"15cm (6"") gooseneck with integrated XLR connector and programmable mute switch.  Capsule required CK31, CK32, CK33.  Optional flush mount H500.",https://www.jpro.co.nz/product/akg/15cm-gooseneck-w-onoff-capsule-req/GN15ESP,$0.00
AKG,AKG-DAM SERIES INSTALLED MICROPHONES,Special Deal Save $194,GN30,30CM GOOSENECK SCREW TYPE (CAPSULE REQ),NORMAL,EA,RETAIL 50MU,465,269.57,463.19,"30cm (12"") gooseneck with a DPA in-line XLR phantom power adapter.  Includes screw set for permanent installation. Capsule required CK31, CK32, CK33.  Optional flush mount H500.",https://www.jpro.co.nz/product/akg/30cm-gooseneck-screw-type-capsule-req/GN30,$193.62
AKG,AKG-DAM SERIES INSTALLED MICROPHONES,,GN30E,30CM GOOSENECK W/ XLR & PS3F-L (REQ CAP),NORMAL,EA,RETAIL 50MU,849,492.17,492.17,"30cm (12"") gooseneck with an integrated XLR connector for quick setup and takedown.  Capsule required CK31, CK32, CK33.  Optional flush mount H500.",https://www.jpro.co.nz/product/akg/30cm-gooseneck-w-xlr-ps3f-l-req-cap/GN30E,$0.00
AKG,AKG-DAM SERIES INSTALLED MICROPHONES,Special Deal Save $348,GN30E-5PIN,30CM GOOSENECK W/ 5 PIN XLR,NORMAL,EA,RETAIL 50MU,199,115.36,463.19,"30cm (12"") gooseneck with an integrated 5-pin connector and phantom power adapter.  Capsule required CK31, CK32, CK33.  Optional flush mount H500.",https://www.jpro.co.nz/product/akg/30cm-gooseneck-w-5-pin-xlr/GN30E-5PIN,$347.83
AKG,AKG-DAM SERIES INSTALLED MICROPHONES,Special Deal Save $64,GN30ESP,30CM GOOSENECK W/ ON/OFF (CAPSULE REQ),NORMAL,EA,RETAIL 50MU,599,347.25,411.01,"30cm (12"") gooseneck with integrated XLR connector and programmable mute switch.  Capsule required CK31, CK32, CK33.  Optional flush mount H500.",https://www.jpro.co.nz/product/akg/30cm-gooseneck-w-onoff-capsule-req/GN30ESP,$63.76
AKG,AKG-DAM SERIES INSTALLED MICROPHONES,,GN50,50CM GOOSENECK (CAPSULE REQ),SPECIAL ORDER ONLY,EA,RETAIL 50MU,869,503.77,503.77,"50cm (20"") gooseneck with a DPA in-line XLR phantom power adapter.  Includes screw set for permanent installation. Capsule required CK31, CK32, CK33.  Optional flush mount H500.",https://www.jpro.co.nz/products/installed-audio/microphones/50cm-gooseneck-capsule-req/GN50/,$0.00
AKG,AKG-DAM SERIES INSTALLED MICROPHONES,,GN50E,50CM GOOSENECK W/XLR PS3F-L (REQ CAPSULE),NORMAL,EA,RETAIL 50MU,869,503.77,503.77,"50cm (20"") gooseneck with an integrated XLR connector for quick setup and takedown.  Capsule required CK31, CK32, CK33.  Optional flush mount H500.",https://www.jpro.co.nz/products/installed-audio/microphones/50cm-gooseneck-w-xlr-/GN50E/,$0.00
AKG,AKG-DAM SERIES INSTALLED MICROPHONES,,GN50ESP,50CM GOOSENECK W/ ON/OFF SWITCH,NORMAL,EA,RETAIL 50MU,699,440,440,"50cm (20"") gooseneck with integrated XLR connector and programmable mute switch.  Capsule required CK31, CK32, CK33.  Optional flush mount H500.",https://www.jpro.co.nz/products/installed-audio/microphones/50cm-gooseneck-w-onoff-capsule-req/GN50ESP/,$0.00
AKG,AKG-DAM SERIES CAPSULES,,CK31,SCREW-ON CARDIOID CAPSULE FOR GN/HM,NORMAL,EA,RETAIL 50MU,185,107.25,107.25,Cardioid screw-on capsule module for use with GN goosenecks and HM hanging modules.   Ideal for inexperienced microphone users.  125° pickup.  Includes W30 windscreen.,https://www.jpro.co.nz/product/akg/screw-on-cardioid-capsule-for-gnhm/CK31,$0.00
AKG,AKG-DAM SERIES CAPSULES,,CK33,SCREW-ON HYPERCARDIOID CAPSULE FOR GN/HM,NORMAL,EA,RETAIL 50MU,385,223.19,223.19,Hypercardioid screw-on capsule for use with GN goosenecks and HM hanging modules.  Ideal for houses of worship.  95° pickup.  Includes W30 windscreen.,https://www.jpro.co.nz/product/akg/screw-on-hypercardioid-capsule-for-gnhm/CK33,$0.00
AKG,AKG-DAM SERIES CAPSULES,,CK80,HYPERCARDIOID SHOTGUN CAPSULE FOR GN/HM,NORMAL,EA,RETAIL 50MU,380,220.29,220.29,Hypercardioid shotgun capsule for use with GN goosenecks and HM hanging modules.  80° pickup and speech optimized frequency response provide excellent intelligibility.  Includes W80 windscreen.,https://www.jpro.co.nz/product/akg/hypercardioid-shotgun-capsule-for-gnhm/CK80,$0.00
AKG,AKG-DAM PLUS SERIES INSTALLED MICROPHONES,,GN30M,30CM GOOSENECK (NO CAP +48V MODULE REQ),SPECIAL ORDER ONLY,EA,RETAIL 50MU,413,239.42,239.42,"30cm (12"") gooseneck Modular Plus Series  Includes screw in for permanent and mobile installaton. Compatible with CK41, CK43, CK49. Deep thread grooves prevents misalignment.",https://www.jpro.co.nz/product/akg/30cm-gooseneck-no-cap-48v-module-req/GN30M,$0.00
AKG,AKG-DAM PLUS SERIES INSTALLED MICROPHONES,,GN50M,50CM GOOSENECK (NO CAP +48V MODULE REQ),NORMAL,EA,RETAIL 50MU,565,327.54,327.54,"50cm (20"") gooseneck. Includes screw in for permanent and mobile installaton. Compatible with CK41, CK43, CK49. Deep thread grooves prevents misalignment.",https://www.jpro.co.nz/product/akg/50cm-gooseneck-no-cap-48v-module-req/GN50M,$0.00
AKG,AKG-DAM PLUS SERIES CAPSULES,Run Out Deal Save $55,CK41,REFERENCE CARDIOID CONDENSER CAPSULE FOR GN-M GOOSENECKS,NORMAL,EA,RETAIL 50MU,449,260.29,315.36,The CK41 is a reference condenser capsule with a wide cardioid polar pattern and a speech optimized frequency response. 125° pickup angle. Includes Windscreen.,https://www.jpro.co.nz/products/installed-audio/microphones/reference-cardioid-condenser-microphone-capsule-for-gnm/CK41/,$55.07
AKG,AKG-DAM PLUS SERIES CAPSULES,,CK47,HYPERCARDIOID SHOTGUN CAPSULE,SPECIAL ORDER ONLY,EA,RETAIL 50MU,1084,628.41,628.41,Hypercardioid screw-on studio quality shotgun capsule for use with GN goosenecks and HM hanging modules.  80° pickup.  Inlcudes W70 windscreen.,https://www.jpro.co.nz/product/akg/hypercardioid-shotgun-capsule/CK47,$0.00
AKG,AKG-DAM PLUS SERIES CAPSULES,Run Out Deal Save $214,CK49,REFERENCE SHOTGUN CONDENSER CAPSULE FOR GN-M HM-M GOOSENECKS,NORMAL,EA,RETAIL 50MU,649,376.23,590.14,The CK49 is a reference condenser capsule with an 80° pickup angle and clean off-axis response. It is an ideal tool for inexperienced speakers; whenever people talk into the microphone from greater distances and wherever professional studio sound is required.  It fits all gooseneck modules of the Discreet Acoustic Modular Plus Series as well as the HM1000 M hanging module.,https://www.jpro.co.nz/products/installed-audio/microphones/reference-shotgun-condenser-capsule-for-dam-/CK49/,$213.91
AKG,AKG-DAM PLUS SERIES CAPSULES,,PAE5M,DAM+ POWERING MODULE 5-PIN,SPECIAL ORDER ONLY,EA,RETAIL 50MU,320,185.51,185.51,The PAE5 M reference phantom power module for fixed and mobile installation provides a five-pin XLR connector that allows the audio signal and the control voltage for a LED ring to be fed separately.,https://www.jpro.co.nz/product/akg/dam-powering-module-5-pin/PAE5M,$0.00
AKG,AKG-DAM PLUS SERIES CAPSULES,,PAEM,DAM+ POWERING MODULE 3-PIN XLR,SPECIAL ORDER ONLY,EA,RETAIL 50MU,261,151.3,151.3,The PAE M reference phantom power module for fixed and mobile installation provides a gold-plated three-pin XLR connector.,https://www.jpro.co.nz/product/akg/dam-powering-module-3-pin-xlr/PAEM,$0.00
AKG,AKG-DAM PLUS SERIES CAPSULES,,PAESPM,DAM+ PROGRAMMABLE POWERING MODULE,SPECIAL ORDER ONLY,EA,RETAIL 50MU,413,239.42,239.42,"The DAM+ Series PAESP M is a programmable phantom power module.  It comes with a unique BCD (binary coded decimal) switch to recall one of the operating modes. Several functions can be adjusted, e.g. bass roll off, LED ring mode (on, off, follow mic function) as well as the mic switch mode (push to mute, push to talk, push on - push off).",https://www.jpro.co.nz/product/akg/dam-programmable-powering-module/PAESPM,$0.00
AKG,AKG-PAGING MICROPHONES,,CGN321STS,30CM GOOSENECK TABLETOP/PODIUM/PAGING MIC SET W/BASE,NORMAL,EA,RETAIL 50MU,795,460.87,460.87,"30cm cardioid condenser tabletop gooseneck microphone, can be used for paging.  Programmed for the following functions: push to talk, push to mute, push on/off and low cut on/off. A LED square clearly indicates the microphone's status.",https://www.jpro.co.nz/products/installed-audio/microphones/30cm-gooseneck-tabletoppodiumpaging-mic-set-wbase/CGN321STS/,$0.00
