Product_Code,Brand,Category,Product_Name,Description,Long_Description,Reseller_Buy,RRP,Images,Stock,Warranty,Average_Lead_Time
UA-CARD,Ubiquiti,Security & Surveillance,UA-CARD,UniFi Access Cards (pack of 20),https://www.snappernet.co.nz/product/37135/UA-CARD,77.33,110,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ua-card_pjlugp4f.vze.png,0,12,0
SHKG-6-60-DW,Panorama,Antenna,SHKG-6-60-DW,MIMO 4G/5G LTE Antenna with 2x2 MIMO WiFi-6 and GPS,https://www.snappernet.co.nz/product/48599/SHKG-6-60-DW,360.95,516,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/shkg-6-60-dw_zgmyiwvn.cfy.jpg,1,12,0
SXK80-100AUS,NETGEAR,Wireless,SXK80-100AUS,AX6000 Tri-Band Orbi Pro WiFi 6 WiFi Mesh System Insight,https://www.snappernet.co.nz/product/49792/SXK80-100AUS,1155.28,1650,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/sxk80_wuqxj2yl.n4f.jpg,0,60,7
U-PRO-MP,Ubiquiti,Cables/Accessories,U-PRO-MP,Versatile mounting system for U6-PRO U6-LR U6-Enterprise,https://www.snappernet.co.nz/product/14176/U-PRO-MP,16.9,24,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/U-PRO-MP_636742325331007110.png,-3,12,0
IM7248-2-DAC,Opengear,Monitoring/Management,IM7248-2-DAC,48-Port Serial Infrastructure Manager Dual AC V.92 modem,https://www.snappernet.co.nz/product/3312/IM7248-2-DAC,6879.95,9829,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/im7200-product-heade_2kqyeycw.lts.png,0,48,14
LBTD-5,AKCP,Monitoring/Management,LBTD-5,LoRa Wireless Sensor Dual Temperature and Humidity (5ft) with door contact,https://www.snappernet.co.nz/product/16535/LBTD-5,349.65,500,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/lbthd_pzuubzuw.tqt.jpg,0,12,14
RAM-64GDR4ECS0-LR-2400,QNAP,Spare Parts,RAM-64GDR4ECS0-LR-2400,64GB DDR4 ECC RAM 2400MHz LR-DIMM,https://www.snappernet.co.nz/product/15127/RAM-64GDR4ECS0-LR-2400,1975.05,2822,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/RAMDDR4LD_636835996808692343.jpg,0,12,14
UVC84,Yealink,VoIP (Voice over IP),UVC84,12x Optical Zoom PTZ USB Camera for BYOD Video Conferencing,https://www.snappernet.co.nz/product/40318/UVC84,1360.56,1944,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/uvc84_xeaqv0qo.ilc.jpg,1,24,0
YP-ULT-128SC-1YR,Yeastar,VoIP (Voice over IP),YP-ULT-128SC-1YR,PBX with Ultimate Plan features (annual) 128 Simultaneous Calls,,5676.67,8110,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/p-series_pmw0v3jm.q31.jpg,0,,0
POE-G30T,Cerio,PoE (Power over Ethernet),POE-G30T,PoE Injector 5Gig Ethernet PoE+ 30W DC and Terminal Power Input,https://www.snappernet.co.nz/product/52079/POE-G30T,50.4,72,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/poe-g30tpoe-mg60t21_oo44he3y.uia.png,0,36,0
450041,Opengear,Power,450041,External DC-DC Power Converter for ACM7000 series,https://www.snappernet.co.nz/product/49733/450041,196.88,281,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/450041_dwyt3xdb.1pr.png,-6,12,14
FPS-1032,LevelOne,Print Servers,FPS-1032,USB Ethernet Print Server,https://www.snappernet.co.nz/product/1462/FPS-1032,140.36,201,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/fps-1032-v2_2l4adbf2.u5o.jpg,4,24,0
RAM-8GDR4T0-SO-2666,QNAP,Spare Parts,RAM-8GDR4T0-SO-2666,8GB DDR4 2666 MHz SO-DIMM Memory Module,,316.66,452,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ram8gdr3lso1600_hfv43ymy.unx.jpg,0,12,14
ANT-197,Ubiquiti,Antenna,ANT-197,airMAX 5GHz 31dBi Dual Polarised RocketDish Antenna,https://www.snappernet.co.nz/product/2498/ANT-197,628.44,898,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ANT-197_636053076366794628.jpg,0,12,0
PBE-5AC-ISO-Gen2,Ubiquiti,Wireless,PBE-5AC-ISO-Gen2,5GHz PowerBeam AC Gen2 with Isolator Ring,https://www.snappernet.co.nz/product/18853/PBE-5AC-ISO-Gen2,222.48,318,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/pbe-5ac-iso-gen2_qg0mbap3.vns.jpg,6,12,0
S-RJ01,MikroTik,Fibre-optic,S-RJ01,Gigabit (1000Base-TX) Copper RJ45 SFP Module for MikroTik,https://www.snappernet.co.nz/product/2823/S-RJ01,52,74,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/S-RJ01_636053078378977571.jpg,1,12,0
SP-X19PII-TRAY,QNAP,Spare Parts,SP-X19PII-TRAY,Spare drive caddy for SP-x19PII series NAS,https://www.snappernet.co.nz/product/2924/SP-X19PII-TRAY,39.9,57,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/SP-X19PII-TRAY_636053078592741442.jpg,0,12,0
CURLYCORD,Yealink,Cables/Accessories,CURLYCORD,Spare Curly Cord for IP Phones - SIP-T20/T22/T19/T21/T23,https://www.snappernet.co.nz/product/3011/CURLYCORD,2,3,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/CURLYCORD_636053076682392892.jpg,9,12,0
HS-M2SSD-07,QNAP,Cables/Accessories,HS-M2SSD-07,5-pack of Heatsink for M.2 SSD module,,20,29,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/heatsinkm2ssdx4_qlxds43q.3ew.jpg,0,12,0
SP-A02-650W-S-PS,QNAP,Power,SP-A02-650W-S-PS,Power supply unit for TS-ECx80U series. For use with TS-EC1680U-RP TS-EC2480U-RP,https://www.snappernet.co.nz/product/2912/SP-A02-650W-S-PS,596.4,852,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/SP-A02-650W-S-PS_636053078562493780.jpg,0,12,0
UC-PATCH-5M-RJ45-BL,Ubiquiti,Cables/Accessories,UC-PATCH-5M-RJ45-BL,UniFi Blue 5m patch cable with both ends bendable RJ45,https://www.snappernet.co.nz/product/37156/UC-PATCH-5M-RJ45-BL,12.25,18,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/uc-patch-8m-rj45-bl_uu0cuzn1.ct1.jpg,1,12,0
NMSMAM20MLMR240,Panorama,Cables/Accessories,NMSMAM20MLMR240,N-Male to SMA-Male CS29 Cable for Cellular Routers 20m,https://www.snappernet.co.nz/product/48574/NMSMAM20MLMR240,64.58,92,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/cable-smamaletonmale_dxv1sqah.t3b.jpg,0,12,0
FC-SM-100,Ubiquiti,Cables/Accessories,FC-SM-100,30m Single Mode Fibre Cable,https://www.snappernet.co.nz/product/54931/FC-SM-100,117.33,168,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/fc-sm-100_ui14nfe5.hly.jpg,1,12,0
MP56-MP57-MP58-WALLMOUNT,Yealink,Cables/Accessories,MP56-MP57-MP58-WALLMOUNT,Wall mount for T56A/T57W/T58A/MP58,,6.12,9,,0,12,0
S051010,Robustel,Cables/Accessories,S051010,L Type Wall Mounting Kit for R2110 Router Series,,9.45,14,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/s051010_vw3xtezi.hrt.jpg,2,12,0
PWR-PSU-800W-DT01,QNAP,Spare Parts,PWR-PSU-800W-DT01,800W Delta power supply for TS-2477XU-RP TVS-2472XU-RP TS-2483XU-RP,https://www.snappernet.co.nz/product/15084/PWR-PSU-800W-DT01,862.16,1232,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/800w-psu_636836004081202109.jpg,0,12,14
BLT60,Yealink,VoIP (Voice over IP),BLT60,Busylight for WH6x & MP50,https://www.snappernet.co.nz/product/46532/BLT60,25.64,37,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/blt60_3dgspfud.5gq.png,3,12,0
P22P,FlyingVoice,VoIP (Voice over IP),P22P,Desktop IP Phone 100Mbps Ethernet PoE WiFi Wide Screen,,83,119,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/63fd69fe53c10_wgwxgqle.byc.png,5,12,0
HST-T31/T30/T33,Yealink,VoIP (Voice over IP),HST-T31/T30/T33,Replacement handset for Yealink T3 series phones,,9.23,13,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/yealink-t31-t33-spar_idkhspqh.5h1.jpg,1,12,0
PR60X-100AUS,NETGEAR,Routers,PR60X-100AUS,10G/Multi-Gigabit Dual WAN Pro Router with Insight Cloud Management,,1100.72,1572,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/pr60xcutaway_kkhps3q3.qgc.jpg,1,36,0
MP3032,Powertech,Power,MP3032,24V AC 1A Power Supply With Bare Ends,https://www.snappernet.co.nz/product/43457/MP3032,27,39,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/mp3032_z000bxx5.2ii.jpg,2,12,0
BEA5-20055GB-GP,Cradlepoint,3G 4G LTE 5G,BEA5-20055GB-GP,5G Wideband Outdoor Router (W2005) with 5-yr NetCloud Advanced Plan,https://www.snappernet.co.nz/product/48608/BEA5-20055GB-GP,3798.67,5427,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/w2005_vpu0eksy.ysu.png,0,60,14
DV2866L,DrayTek,3G 4G LTE 5G,DV2866L,Triple WAN Router Cat6 LTE ADSL/VDSL UFB 5x Gig LAN,https://www.snappernet.co.nz/product/54582/DV2866L,1020.163,1457,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/vigor2866l20211_c5n05ghp.ckc.png,1,24,0
B130003,Robustel,3G 4G LTE 5G,B130003,Industrial IoT / Edge Computing 4G (Cat 1) Gateway,,379.16,542,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/robusteleg5101side_fk55hjlf.rzj.jpg,0,24,0
ES-48-500W,Ubiquiti,Ethernet Switches,ES-48-500W,EdgeSwitch 48 Gigabit Ethernet Ports 2 SFP+ Ports and 2 SPF Ports 24V / 802.3af / 802.at PoE (500W max),https://www.snappernet.co.nz/product/1013/ES-48-500W,1250.94,1787,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ES-48-500W_636053076984794291.png,3,12,0
RB750P-PB,MikroTik,Ethernet Switches,RB750P-PB,PowerBox Outdoor Router Switch 5-Port PoE Switch (PoE in PoE out),https://www.snappernet.co.nz/product/1035/RB750P-PB,123.07,176,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/RB750P-PB-open_636079832138114922.jpg,1,12,0
FEU-0812,LevelOne,Ethernet Switches,FEU-0812,8-Port Fast Ethernet Switch Unmanaged Desktop Sized,https://www.snappernet.co.nz/product/15234/FEU-0812,21.9,31,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/-0812-v1_oveh4ej5.kfz.jpg,7,24,0
S16-POE,Alta Labs,Ethernet Switches,S16-POE,16-Port Managed Enterprise Ethernet Switch 120W PoE,,583.2,833,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/alta-labs-s16-poe_wbrod2zw.0ev.jpg,18,24,0
S50-HOTEL,Yeastar,Software,S50-HOTEL,Hotel Application for S-50 IP PBX,https://www.snappernet.co.nz/product/8605/S50-HOTEL,388.89,556,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/yeastar_636359759748064297.png,0,,0
C14B3CEAA,SOPHOS,Software,C14B3CEAA,Support and Services for CS110-48P Ethernet Switch 3 years,https://www.snappernet.co.nz/product/54426/C14B3CEAA,660.7,944,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/sophos-logo_y1db3cpi.5zo.png,-2,,0
NBM3,Ubiquiti,Wireless,NBM3,NanoBridge NBM3 3.5GHz Kit,https://www.snappernet.co.nz/product/2618/NBM3,217,310,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/nbm3_636113564332158516.jpg,0,12,5
RAIL-C01,QNAP,Cables/Accessories,RAIL-C01,Rack Slide Rail Kit for 1U series models. For use with TS-439U TS-459U TS-419U TS-412U TS-410U TS-469U series,https://www.snappernet.co.nz/product/2881/RAIL-C01,112.5,161,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/RAIL-C01_636053078234539554.jpg,0,6,0
ACC-IS-00001,Generic,Cables/Accessories,ACC-IS-00001,700-2700 MHz Splitter/Combiner N Female with High Isolation,https://www.snappernet.co.nz/product/56167/ACC-IS-00001,149.08,213,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/acc-is-00001_sr3zowhi.lwf.jpg,0,12,5
UC-CAST,Ubiquiti,Cables/Accessories,UC-CAST,UniFi Connect HDMI Display Cast,,343.2,490,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/uc-cast_arpq5maj.045.jpg,1,12,0
BB1-NCESS,Cradlepoint,Software,BB1-NCESS,NetCloud Essentials for IoT LTE Routers 1-yr,https://www.snappernet.co.nz/product/16706/BB1-NCESS,100.5,144,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/cradlepointlogo_ozv3bkxu.chc.png,0,,0
NCX-0004-SG2GBPS,Cradlepoint,UTM/Firewall/VPN,NCX-0004-SG2GBPS,NetCloud Exchange Service Gateway - 2 Gbps,https://www.snappernet.co.nz/product/54978/NCX-0004-SG2GBPS,56000,80000,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/cradlepointlogo_tqp3t4vu.b1k.jpg,0,,0
DD10K,Yealink,VoIP (Voice over IP),DD10K,DECT USB Dongle for Yealink Phones,https://www.snappernet.co.nz/product/11313/DD10K,28.21,40,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/DD10K_636598179550245391.png,1,12,0
14207-71,Jabra,VoIP (Voice over IP),14207-71,Spare / Replacement Wall Mount for PanaCast 50 Black,https://www.snappernet.co.nz/product/46536/14207-71,32.03,46,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/14207-71_wsjgw4ut.ls1.jpg,1,24,0
EHS10,FlyingVoice,VoIP (Voice over IP),EHS10,Wireless Headset Adapter for Flyingvoice phones,https://www.snappernet.co.nz/product/56244/EHS10,48.48,69,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ehs10_bsyphwsh.yfi.jpg,20,12,0
NPE-1500-LCD,Socomec,Power,NPE-1500-LCD,Netys PE Series 1500VA UPS Line Interactive with AVR Stepwave,https://www.snappernet.co.nz/product/590/NPE-1500-LCD,440,629,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/NPE-1500-LCD_636053077996301211.jpg,1,12,0
TS-2483XU-RP-E2136-16G,QNAP,Data Storage & NAS,TS-2483XU-RP-E2136-16G,24-Bay NAS Xeon E-2136 6-core 3.3 GHz CPU 16GB DDR4 ECC RAM,https://www.snappernet.co.nz/product/15070/TS-2483XU-RP-E2136-16G,9163.31,13090,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/TS-2483XU-PRfront-left_636834240839713125.png,0,36,14
TR-002,QNAP,Data Storage & NAS,TR-002,2-Bay Expansion Chassis RAID enabled DAS and NAS,https://www.snappernet.co.nz/product/16415/TR-002,298.35,426,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/-002left-angle-of-el_slvrlfic.4yc.png,0,24,14
MA01-0920-C7B-GA,Cradlepoint,3G 4G LTE 5G,MA01-0920-C7B-GA,R920 Rugged Mobile/IoT LTE Router with 1yr NetCloud Mobile Essentials,,1572,2246,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/r920-front_ltdo4nd4.q1q.jpg,0,12,14
MTOUCHII,Yealink,VoIP (Voice over IP),MTOUCHII,Touch Control Panel for VC Integrations,https://www.snappernet.co.nz/product/30514/MTOUCHII,1203.07,1719,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/mtouchii_z12p21wf.cwh.jpg,2,24,0
ROOMPANEL-TEAMS,Yealink,VoIP (Voice over IP),ROOMPANEL-TEAMS,All-In-One Meeting Room Scheduling Panel for Teams,,871.94,1246,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/roompanel-teams_c3re11le.aqh.jpg,1,24,0
RBSXTG-5HPND-SAR2,MikroTik,Wireless,RBSXTG-5HPND-SAR2,SXTG Dual Chain 5GHz 802.11a/n Bridge with 14dBi 90 deg antenna,https://www.snappernet.co.nz/product/2623/RBSXTG-5HPND-SAR2,146.67,210,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/rbsxtg-5hpnd-sar2_tzinet0y.to4.jpg,2,12,0
NS-5ACL,Ubiquiti,Wireless,NS-5ACL,NanoStation Loco 5GHz 802.11ac Access Point (LOCO5AC),https://www.snappernet.co.nz/product/11047/NS-5ACL,88,126,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/UBNT-NS-5ACL_636516011608532422.jpg,0,12,0
14207-86,Jabra,Cables/Accessories,14207-86,Evolve2 Buds Charging Case - USB-C MS,,124.27,178,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/14207-88_txbo4g2g.obz.jpg,0,24,0
CON-RJ45-C5-1,Generic,Cables/Accessories,CON-RJ45-C5-1,Shireen Cat5e Shielded Smart Feed RJ45 Connector,,1.09,2,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/shireen-con-rj45-c5-_b5aysvgt.qtt.jpg,50,60,0
NCX-0005-SCM-R,Cradlepoint,UTM/Firewall/VPN,NCX-0005-SCM-R,NetCloud Exchange Secure Connect - Medium Site - Renewal,https://www.snappernet.co.nz/product/55021/NCX-0005-SCM-R,500,714,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/cradlepointlogo_yt2qhei0.upl.jpg,0,,0
28599-999-989,Jabra,VoIP (Voice over IP),28599-999-989,Evolve2 85 Stereo Wireless Headset Bluetooth Black MS w'Desk Stand,https://www.snappernet.co.nz/product/53245/28599-999-989,596.56,852,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/jabra28599-999-989_vg4chbzc.5hi.jpg,1,24,0
UH37-DUAL-TEAMS,Yealink,VoIP (Voice over IP),UH37-DUAL-TEAMS,USB (Wired) Stereo Headset for UC and MS Teams,https://www.snappernet.co.nz/product/56454/UH37-DUAL-TEAMS,90.15,129,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/yealink-uh37-dual-te_m4hd5dev.vz3.jpg,14,24,0
ER-4,Ubiquiti,Routers,ER-4,EdgeRouter 4-Port Gigabit Router with SFP Slot,https://www.snappernet.co.nz/product/11143/ER-4,268.13,383,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/er4_636552649913159687.jpg,4,12,0
TS-1273AU-RP-8G,QNAP,Data Storage & NAS,TS-1273AU-RP-8G,12-Bay NAS AMD Ryzen 2.2 GHz CPU 8 GB RAM Rackmount Dual PSU,https://www.snappernet.co.nz/product/31549/TS-1273AU-RP-8G,4283.96,6120,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ts-12731u_tcbcnpgl.riy.jpg,0,36,14
B044730,Robustel,3G 4G LTE 5G,B044730,Industrial Dual SIM Cat4 LTE Router WiFi 4x Ethernet PoE (R2110-4L),https://www.snappernet.co.nz/product/30303/B044730,667.14,953,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/r2100-router_yzslqnh4.wpc.png,1,24,0
Q-EC25-AU,Generic,3G 4G LTE 5G,Q-EC25-AU,Quectel 4G LTE Cat 4 mPCIe Module with B28,https://www.snappernet.co.nz/product/49836/Q-EC25-AU,108.33,155,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ec25-au_eqo4blbn.2mb.jpg,0,12,0
YRMA,Yeastar,Software,YRMA,Annual Remote Management Account Subscription,https://www.snappernet.co.nz/product/16432/YRMA,265.56,379,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/yeastar-logo_1b5ifcxl.x54.jpg,-1,,0
XF1V3CSES,SOPHOS,Software,XF1V3CSES,XGS 116 Xstream Protection Bundle - 36 Mth,https://www.snappernet.co.nz/product/45492/XF1V3CSES,1937.8,2768,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/xstream-protection_xe24vnlj.n5y.png,0,,0
GWN7615,Grandstream,Wireless,GWN7615,802.11ac Wave-2 3x3:3 MU-MIMO Long Range Enterprise Wi-Fi Access Point,,125.66,180,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/gwn7615_hpeentoo.jef.jpg,1,36,0
SIP-T46G-HS,Yealink,Cables/Accessories,SIP-T46G-HS,Spare Handset Replacement for SIP-T46 and SIP-T48 Series Phones,https://www.snappernet.co.nz/product/3020/SIP-T46G-HS,11,16,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/t46-t48-hand_ly4owtux.p31.jpg,5,12,0
TEAMS-UH38-D,Yealink,VoIP (Voice over IP),TEAMS-UH38-D,USB (wired) Bluetooth (wireless) Stereo Headset Busy Light UC/TEAMS,https://www.snappernet.co.nz/product/54809/TEAMS-UH38-D,156.1,223,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/uh38-x_2smdm431.4tl.jpg,2,24,0
TG1600L,Yeastar,VoIP (Voice over IP),TG1600L,LTE 4G VoIP Gateway 16 Channels,,4479.16,6399,,0,24,0
CRS125-24G-1S-2HND-IN,MikroTik,Wireless,CRS125-24G-1S-2HND-IN,Cloud Router Switch with 2.4Ghz 802.11b/g/n Wireless,https://www.snappernet.co.nz/product/430/CRS125-24G-1S-2HND-IN,377.78,540,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/CRS125-24G-1S-2HND-IN_636079820710829766.jpg,1,12,0
CCR1016-12S-1S+,MikroTik,Routers,CCR1016-12S-1S+,Router Switch with 12x SFP 1x 10GigE SFP+ Rackmount Dual Power,https://www.snappernet.co.nz/product/476/CCR1016-12S-1S+,1279.11,1827,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/CCR1016-12S-1Splus_636079805197343438.jpg,1,12,0
TS-464-8G,QNAP,Data Storage & NAS,TS-464-8G,4-Bay NAS Celeron 4-Core CPU 8GB RAM 2.5GbE,,1004.73,1435,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ts-464right_qhlijxuj.a4s.jpg,0,36,0
MA3-1700600M-PWA,Cradlepoint,3G 4G LTE 5G,MA3-1700600M-PWA,IBR1700 Mobile Router with 3 year NetCloud Essentials,https://www.snappernet.co.nz/product/11089/MA3-1700600M-PWA,2578.67,3684,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ibr1700_636534086722169611.png,0,36,7
MB01-19005GB-GA,Cradlepoint,3G 4G LTE 5G,MB01-19005GB-GA,R1900 5G router with WiFi 1-yr NetCloud Mobile Performance Essentials,,2498.75,3570,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/cradlepoint-r1900_hj3e5qka.xao.jpg,0,12,14
ES-24-250W,Ubiquiti,Ethernet Switches,ES-24-250W,EdgeSwitch 24 Gigabit Ethernet Ports 24V / 802.3af / 802.3at PoE (250W max) 2 SFP Ports,https://www.snappernet.co.nz/product/1010/ES-24-250W,622.8,890,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ES-24-250W_636053076979722547.png,2,12,0
ECS4120-28FV2-I,Edgecore,Ethernet Switches,ECS4120-28FV2-I,20 x GigE SFP ports 4 x GigE Combo Ports 4 x SFP+ 10G Ports,https://www.snappernet.co.nz/product/11354/ECS4120-28FV2-I,1207.78,1725,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/ecs4120-28fv2-i_rcua0f3d.egd.jpg,1,60,0
G2280X,DrayTek,Ethernet Switches,G2280X,28-Port Gigabit Managed Switch 24 Copper (RJ45) 4 SFP,https://www.snappernet.co.nz/product/18932/G2280X,758.99,1084,https://cdn.n2erp.co.nz/sna_7997037D-0128-4104-B866-3D126751B9E7/images/products/main/vigorswitchg22802018_gkgfhkkl.d1u.png,2,24,0
