SKU,Description,Brand Code,Unit Price Incl GST,Unit price Ex GST,Trade Discount,Trade Price Ex
EVF-1122S94PBLB,"Loudspeaker Front Loaded Passive; 90 x 40 Weatherized; 12"" LF; 2"" HF; Black",EV,5715,4969.57,37,3130.83
EVF-1122S94PWLB,"Loudspeaker Front Loaded Passive; 90 x 40 Weatherized; 12"" LF; 2"" HF; White",EV,5715,4969.57,37,3130.83
EVF-1122S94WHLB,"Loudspeaker Front Loaded Passive; 90 x 40; 12"" LF; 2"" HF; White",EV,4265,3708.7,37,2336.48
EVF-1122S96BLB,"Loudspeaker Front Loaded Passive; 90 x 60; 12"" LF; 2"" HF; Black",EV,4265,3708.7,37,2336.48
EVF-1122S96FBLB,"Loudspeaker Front Loaded Passive; 90 x 60 Fiberglass; 12"" LF; 2"" HF; Black",EV,6565,5708.7,37,3596.48
EVF-1122S96FWLB,"Loudspeaker Front Loaded Passive; 90 x 60 Fiberglass; 12"" LF; 2"" HF; White",EV,6565,5708.7,37,3596.48
EVF-1122S96PBLB,"Loudspeaker Front Loaded Passive; 90 x 60 Weatherized; 12"" LF; 2"" HF; Black",EV,5715,4969.57,37,3130.83
EVF-1122S96PWLB,"Loudspeaker Front Loaded Passive; 90 x 60 Weatherized; 12"" LF; 2"" HF; White",EV,5715,4969.57,37,3130.83
EVF-1122S96WHLB,"Loudspeaker Front Loaded Passive; 90 x 60; 12"" LF; 2"" HF; White",EV,4265,3708.7,37,2336.48
EVF-1122S99BLB,"Loudspeaker Front Loaded Passive; 90 x 90; 12"" LF; 2"" HF; Black",EV,4265,3708.7,37,2336.48
EVF-1122S99FBLB,"Loudspeaker Front Loaded Passive; 90 x 90 Fiberglass; 12"" LF; 2"" HF; Black",EV,6565,5708.7,37,3596.48
EVF-1122S99FWLB,"Loudspeaker Front Loaded Passive; 90 x 90 Fiberglass; 12"" LF; 2"" HF; White",EV,6565,5708.7,37,3596.48
EVF-1122S99PBLB,"Loudspeaker Front Loaded Passive; 90 x 90 Weatherized; 12"" LF; 2"" HF; Black",EV,5715,4969.57,37,3130.83
EVF-1122S99PWLB,"Loudspeaker Front Loaded Passive; 90 x 90 Weatherized; 12"" LF; 2"" HF; White",EV,5715,4969.57,37,3130.83
EVF-1122S99WHLB,"Loudspeaker Front Loaded Passive; 90 x 90; 12"" LF; 2"" HF; White",EV,4215,3665.22,37,2309.09
EVF-1151SBLB,"Subwoofer Front Loaded 1x 15"" LF 400W; Passive/Bi-amp; Black",EV,3675,3195.65,37,2013.26
EVF-1151S-FGB,"Subwoofer Front Loaded 1x 15"" LF 400W; Fiberglass; Passive/Bi-amp; Black",EV,5855,5091.3,37,3207.52
EVF-1151S-FGW,"Subwoofer Front Loaded 1x 15"" LF 400W; Fiberglass; Passive/Bi-amp; White",EV,5855,5091.3,37,3207.52
EVF-1151SPBLB,"Subwoofer Front Loaded 1x 15"" LF 400W; Weatherized; Passive/Bi-amp; Black",EV,4795,4169.57,37,2626.83
EVF-1151SPWLB,"Subwoofer Front Loaded 1x 15"" LF 400W; Weatherized; Passive/Bi-amp; White",EV,4795,4169.57,37,2626.83
EVF-1151SWLB,"Subwoofer Front Loaded 1x 15"" LF 400W; Passive/Bi-amp; White",EV,3635,3160.87,37,1991.35
EVF-1152D43BLB,"Loudspeaker Front Loaded Passive; 40 x 30; 15"" LF; 3"" HF; Black",EV,6125,5326.09,37,3355.43
EVF-1152D43FBLB,"Loudspeaker Front Loaded Passive; 40 x 30 Fiberglass; 15"" LF; 3"" HF; Black",EV,8115,7056.52,37,4445.61
EVF-1152D43FWLB,"Loudspeaker Front Loaded Passive; 40 x 30 Fiberglass; 15"" LF; 3"" HF; White",EV,8115,7056.52,37,4445.61
EVF-1152D43PBLB,"Loudspeaker Front Loaded Passive; 40 x 30 Weatherized; 15"" LF; 3"" HF; Black",EV,7195,6256.52,37,3941.61
EVF-1152D43PWLB,"Loudspeaker Front Loaded Passive; 40 x 30 Weatherized; 15"" LF; 3"" HF; White",EV,7195,6256.52,37,3941.61
EVF-1152D43WLB,"Loudspeaker Front Loaded Passive; 40 x 30; 15"" LF; 3"" HF; White",EV,6065,5273.91,37,3322.57
EVF-1152D64BLB,"Loudspeaker Front Loaded Passive; 60 x 40; 15"" LF; 3"" HF; Black",EV,6125,5326.09,37,3355.43
EVF-1152D64FBLB,"Loudspeaker Front Loaded Passive; 60 x 40; 15"" LF; 3"" HF; Black",EV,8110,7052.17,37,4442.87
EVF-1152D64FWLB,"Loudspeaker Front Loaded Passive; 60 x 40 Fiberglass; 15"" LF; 3"" HF; White",EV,8110,7052.17,37,4442.87
EVF-1152D64PBLB,"Loudspeaker Front Loaded Passive; 60 x 40 Weatherized; 15"" LF; 3"" HF; Black",EV,7195,6256.52,37,3941.61
EVF-1152D64PWLB,"Loudspeaker Front Loaded Passive; 60 x 40 Weatherized; 15"" LF; 3"" HF; White",EV,7195,6256.52,37,3941.61
EVF-1152D64WLB,"Loudspeaker Front Loaded Passive; 60 x 40; 15"" LF; 3"" HF; White",EV,6065,5273.91,37,3322.57
EVF-1152D66BLB,"Loudspeaker Front Loaded Passive; 60 x 60; 15"" LF; 3"" HF; Black",EV,6125,5326.09,37,3355.43
EVF-1152D66FBLB,"Loudspeaker Front Loaded Passive; 60 x 60 Fiberglass; 15"" LF; 3"" HF; Black",EV,8190,7121.74,37,4486.7
EVF-1152D66FWLB,"Loudspeaker Front Loaded Passive; 60 x 60 Fiberglass; 15"" LF; 3"" HF; White",EV,8115,7056.52,37,4445.61
EVF-1152D66PBLB,"Loudspeaker Front Loaded Passive; 60 x 60 Weatherized; 15"" LF; 3"" HF; Black",EV,7195,6256.52,37,3941.61
EVF-1152D66PWLB,"Loudspeaker Front Loaded Passive; 60 x 60 Weatherized; 15"" LF; 3"" HF; White",EV,7195,6256.52,37,3941.61
EVF-1152D66WLB,"Loudspeaker Front Loaded Passive; 60 x 60; 15"" LF; 3"" HF; White",EV,6065,5273.91,37,3322.57
EVF-1152D94BLB,"Loudspeaker Front Loaded Passive; 90 x 40; 15"" LF; 3"" HF; Black",EV,6125,5326.09,37,3355.43
EVF-1152D94FBLB,"Loudspeaker Front Loaded Passive; 90 x 40 Fiberglass; 15"" LF; 3"" HF; Black",EV,8195,7126.09,37,4489.43
EVF-1152D94FWLB,"Loudspeaker Front Loaded Passive; 90 x 40 Fiberglass; 15"" LF; 3"" HF; White",EV,8115,7056.52,37,4445.61
EVF-1152D94PBLB,"Loudspeaker Front Loaded Passive; 90 x 40 Weatherized; 15"" LF; 3"" HF; Black",EV,7195,6256.52,37,3941.61
EVF-1152D94PWLB,"Loudspeaker Front Loaded Passive; 90 x 40 Weatherized; 15"" LF; 3"" HF; White",EV,7195,6256.52,37,3941.61
EVF-1152D94WLB,"Loudspeaker Front Loaded Passive; 90 x 40; 15"" LF; 3"" HF; White",EV,6065,5273.91,37,3322.57
EVF-1152D96BLB,"Loudspeaker Front Loaded Passive; 90 x 60; 15"" LF; 3"" HF; Black",EV,6125,5326.09,37,3355.43
EVF-1152D96FBLB,"Loudspeaker Front Loaded Passive; 90 x 60 Fiberglass; 15"" LF; 3"" HF; Black",EV,8195,7126.09,37,4489.43
EVF-1152D96FWLB,"Loudspeaker Front Loaded Passive; 90 x 60 Fiberglass; 15"" LF; 3"" HF; White",EV,8115,7056.52,37,4445.61
EVF-1152D96PBLB,"Loudspeaker Front Loaded Passive; 90 x 60 Weatherized; 15"" LF; 3"" HF; Black",EV,7195,6256.52,37,3941.61
EVF-1152D96PWLB,"Loudspeaker Front Loaded Passive; 90 x 60 Weatherized; 15"" LF; 3"" HF; White",EV,7195,6256.52,37,3941.61
EVF-1152D96WLB,"Loudspeaker Front Loaded Passive; 90 x 60; 15"" LF; 3"" HF; White",EV,6065,5273.91,37,3322.57
EVF-1152D99BLB,"Loudspeaker Front Loaded Passive; 90 x 90; 15"" LF; 3"" HF; Black",EV,6125,5326.09,37,3355.43
EVF-1152D99FBLB,"Loudspeaker Front Loaded Passive; 90 x 90 Fiberglass; 15"" LF; 3"" HF; Black",EV,8195,7126.09,37,4489.43
EVF-1152D99FWLB,"Loudspeaker Front Loaded Passive; 90 x 90 Fiberglass; 15"" LF; 3"" HF; White",EV,8115,7056.52,37,4445.61
EVF-1152D99PBLB,"Loudspeaker Front Loaded Passive; 90 x 90 Weatherized; 15"" LF; 3"" HF; Black",EV,7195,6256.52,37,3941.61
EVF-1152D99PWLB,"Loudspeaker Front Loaded Passive; 90 x 90 Weatherized; 15"" LF; 3"" HF; White",EV,7195,6256.52,37,3941.61
EVF-1152D99WLB,"Loudspeaker Front Loaded Passive; 90 x 90; 15"" LF; 3"" HF; White",EV,6065,5273.91,37,3322.57
EVF-1152S43BLKLB,"Loudspeaker Front Loaded Passive; 40 x 30; 15"" LF; 2"" HF; Black",EV,4515,3926.09,37,2473.43
EVF-1152S43FBLB,"Loudspeaker Front Loaded Passive; 40 x 30 Fiberglass; 15"" LF; 2"" HF; Black",EV,6775,5891.3,37,3711.52
EVF-1152S43FWLB,"Loudspeaker Front Loaded Passive; 40 x 30 Fiberglass; 15"" LF; 2"" HF; White",EV,6775,5891.3,37,3711.52
EVF-1152S43PIBLB,"Loudspeaker Front Loaded Passive; 40 x 30 Weatherized; 15"" LF; 2"" HF; Black",EV,5925,5152.17,37,3245.87
EVF-1152S43PIWLB,"Loudspeaker Front Loaded Passive; 40 x 30 Weatherized; 15"" LF; 2"" HF; White",EV,5925,5152.17,37,3245.87
EVF-1152S43WHTLB,"Loudspeaker Front Loaded Passive; 40 x 30; 15"" LF; 2"" HF; White",EV,4515,3926.09,37,2473.43
EVF-1152S64BLKLB,"Loudspeaker Front Loaded Passive; 60 x 40; 15"" LF; 2"" HF; Black",EV,4565,3969.57,37,2500.83
EVF-1152S64FBLB,"Loudspeaker Front Loaded Passive; 60 x 40 Fiberglass; 15"" LF; 2"" HF; Black",EV,6775,5891.3,37,3711.52
EVF-1152S64FWLB,"Loudspeaker Front Loaded Passive; 60 x 40 Fiberglass; 15"" LF; 2"" HF; White",EV,6775,5891.3,37,3711.52
EVF-1152S64PIBLB,"Loudspeaker Front Loaded Passive; 60 x 40 Weatherized; 15"" LF; 2"" HF; Black",EV,5925,5152.17,37,3245.87
EVF-1152S64PIWLB,"Loudspeaker Front Loaded Passive; 60 x 40 Weatherized; 15"" LF; 2"" HF; White",EV,5925,5152.17,37,3245.87
EVF-1152S64WHTLB,"Loudspeaker Front Loaded Passive; 60 x 40; 15"" LF; 2"" HF; White",EV,4515,3926.09,37,2473.43
EVF-1152S66BLKLB,"Loudspeaker Front Loaded Passive; 60 x 60; 15"" LF; 2"" HF; Black",EV,4560,3965.22,37,2498.09
EVF-1152S66FBLB,"Loudspeaker Front Loaded Passive; 60 x 60 Fiberglass; 15"" LF; 2"" HF; Black",EV,6775,5891.3,37,3711.52
EVF-1152S66FWLB,"Loudspeaker Front Loaded Passive; 60 x 60 Fiberglass; 15"" LF; 2"" HF; White",EV,6835,5943.48,37,3744.39
EVF-1152S66PIBLB,"Loudspeaker Front Loaded Passive; 60 x 60 Weatherized; 15"" LF; 2"" HF; Black",EV,5925,5152.17,37,3245.87
EVF-1152S66PIWLB,"Loudspeaker Front Loaded Passive; 60 x 60 Weatherized; 15"" LF; 2"" HF; White",EV,5925,5152.17,37,3245.87
EVF-1152S66WHTLB,"Loudspeaker Front Loaded Passive; 60 x 60; 15"" LF; 2"" HF; White",EV,4515,3926.09,37,2473.43
EVF-1152S94BLKLB,"Loudspeaker Front Loaded Passive; 90 x 40; 15"" LF; 2"" HF; Black",EV,4565,3969.57,37,2500.83
EVF-1152S94FBLB,"Loudspeaker Front Loaded Passive; 90 x 40 Fiberglass; 15"" LF; 2"" HF; Black",EV,6775,5891.3,37,3711.52
EVF-1152S94FWLB,"Loudspeaker Front Loaded Passive; 90 x 40 Fiberglass; 15"" LF; 2"" HF; White",EV,6835,5943.48,37,3744.39
EVF-1152S94PIBLB,"Loudspeaker Front Loaded Passive; 90 x 40 Weatherized; 15"" LF; 2"" HF; Black",EV,5925,5152.17,37,3245.87
EVF-1152S94PIWLB,"Loudspeaker Front Loaded Passive; 90 x 40 Weatherized; 15"" LF; 2"" HF; White",EV,5925,5152.17,37,3245.87
EVF-1152S94WHTLB,"Loudspeaker Front Loaded Passive; 90 x 40; 15"" LF; 2"" HF; White",EV,4565,3969.57,37,2500.83
EVF-1152S96BLKLB,"Loudspeaker Front Loaded Passive; 90 x 60; 15"" LF; 2"" HF; Black",EV,4565,3969.57,37,2500.83
EVF-1152S96FBLB,"Loudspeaker Front Loaded Passive; 90 x 60 Fiberglass; 15"" LF; 2"" HF; Black",EV,6775,5891.3,37,3711.52
EVF-1152S96FWLB,"Loudspeaker Front Loaded Passive; 90 x 60 Fiberglass; 15"" LF; 2"" HF; White",EV,6775,5891.3,37,3711.52
EVF-1152S96PIBLB,"Loudspeaker Front Loaded Passive; 90 x 60 Weatherized; 15"" LF; 2"" HF; Black",EV,5925,5152.17,37,3245.87
EVF-1152S96PIWLB,"Loudspeaker Front Loaded Passive; 90 x 60 Weatherized; 15"" LF; 2"" HF; White",EV,5925,5152.17,37,3245.87
EVF-1152S96WHTLB,"Loudspeaker Front Loaded Passive; 90 x 60; 15"" LF; 2"" HF; White",EV,4565,3969.57,37,2500.83
EVF-1152S99BLKLB,"Loudspeaker Front Loaded Passive; 90 x 90; 15"" LF; 2"" HF; Black",EV,4565,3969.57,37,2500.83
EVF-1152S99FBLB,"Loudspeaker Front Loaded Passive; 90 x 90 Fiberglass; 15"" LF; 2"" HF; Black",EV,6775,5891.3,37,3711.52
EVF-1152S99FWLB,"Loudspeaker Front Loaded Passive; 90 x 90 Fiberglass; 15"" LF; 2"" HF; White",EV,6835,5943.48,37,3744.39
EVF-1152S99PIBLB,"Loudspeaker Front Loaded Passive; 90 x 90 Weatherized; 15"" LF; 2"" HF; Black",EV,5925,5152.17,37,3245.87
EVF-1152S99PIWLB,"Loudspeaker Front Loaded Passive; 90 x 90 Weatherized; 15"" LF; 2"" HF; White",EV,5925,5152.17,37,3245.87
EVF-1152S99WHTLB,"Loudspeaker Front Loaded Passive; 90 x 90; 15"" LF; 2"" HF; White",EV,4515,3926.09,37,2473.43
EVF-1181SBLB,"Subwoofer Front Loaded 1x 18"" LF 400W; Bi-amp only; Black",EV,4115,3578.26,37,2254.3
EVF-1181S-FGB,"Subwoofer Front Loaded 1x 18"" LF 400W; Fiberglass; Bi-amp only; Black",EV,5985,5204.35,37,3278.74
EVF-1181S-FGW,"Subwoofer Front Loaded 1x 18"" LF 400W; Fiberglass; Bi-amp only; White",EV,5985,5204.35,37,3278.74
EVF-1181SPBLB,"Subwoofer Front Loaded 1x 18"" LF 400W; Weatherized; Bi-amp only; Black",EV,4965,4317.39,37,2719.96
EVF-1181SPWLB,"Subwoofer Front Loaded 1x 18"" LF 400W; Weatherized; Bi-amp only; White",EV,4965,4317.39,37,2719.96
EVF-1181SWLB,"Subwoofer Front Loaded 1x 18"" LF 400W; Bi-amp only; White",EV,4075,3543.48,37,2232.39
EVF-2151DBLB,"Subwoofer Front Loaded 2x 15"" LF 1000W; Passive/Bi-amp; Black",EV,5415,4708.7,37,2966.48
EVF-2151D-FBLB,"Subwoofer Front Loaded 2x 15"" LF 1000W; Fiberglass; Passive/Bi-amp; Black",EV,7415,6447.83,37,4062.13
EVF-2151D-FWLB,"Subwoofer Front Loaded 2x 15"" LF 1000W; Fiberglass; Passive/Bi-amp; White",EV,7335,6378.26,37,4018.3
EVF-2151DPBLB,"Subwoofer Front Loaded 2x 15"" LF 1000W; Weatherized; Passive/Bi-amp; Black",EV,6555,5700,37,3591
EVF-2151DPWLB,"Subwoofer Front Loaded 2x 15"" LF 1000W; Weatherized; Passive/Bi-amp; White",EV,6485,5639.13,37,3552.65
EVF-2151DWLB,"Subwoofer Front Loaded 2x 15"" LF 1000W; Passive/Bi-amp; White",EV,5365,4665.22,37,2939.09
EVF-CDG,"Cover Plate Dual Gland Nut for EVC, EVA, EVF and EVH",EV,120,104.35,37,65.74
EVF-CDNL4,"Cover Plate Dual NL4 for EVC, EVA, EVF and EVH",EV,155,134.78,37,84.91
EVF-CSG,"Cover Plate Single Gland Nut for EVC, EVA, EVF and EVH",EV,90,78.26,37,49.3
EVF-HRK-1B,Rigging Kit Horizontal for EVF; Black ,EV,2125,1847.83,37,1164.13
EVF-HRK-1W,Rigging Kit Horizontal for EVF; White ,EV,2125,1847.83,37,1164.13
EVF-HRK-2B,Rigging Kit Horizontal for EVF to Subwoofer / EVH or EVH to Subwoofer / EVF; Black,EV,2285,1986.96,37,1251.78
EVF-HRK-2W,Rigging Kit Horizontal for EVF to Subwoofer / EVH or EVH to Subwoofer / EVF; White,EV,2285,1986.96,37,1251.78
EVF-TK-150,"Transformer Kit 70/100V 150/300W; for EVC, EVF and EVH",EV,815,708.7,37,446.48
EVF-UB-BLK,U-Bracket for EVF Loudspeaker Series; Black,EV,645,560.87,37,353.35
EVF-UB-WHT,U-Bracket for EVF Loudspeaker Series; White,EV,645,560.87,37,353.35
EVF-VRK-1B,Rigging Kit Vertical for EVF; Black ,EV,1995,1734.78,37,1092.91
EVF-VRK-1W,Rigging Kit Vertical for EVF; White ,EV,1995,1734.78,37,1092.91
EVF-VRK-2B,Rigging Kit Vertical for EVF to Subwoofer / EVH or EVH to Subwoofer / EVF; Black,EV,2165,1882.61,37,1186.04
EVF-VRK-2W,Rigging Kit Vertical for EVF to Subwoofer / EVH or EVH to Subwoofer / EVF; White,EV,2165,1882.61,37,1186.04
EVH-1152D43BLB,"Loudspeaker Horn Loaded Passive; 40 x 30; 15"" LF; 3"" HF; Black",EV,8615,7491.3,37,4719.52
EVH-1152D43-FBLB,"Loudspeaker Horn Loaded Passive; 40 x 30; Fiberglass; 15"" LF; 3"" HF; Black",EV,11495,9995.65,37,6297.26
EVH-1152D43-FWLB,"Loudspeaker Horn Loaded Passive; 40 x 30; Fiberglass; 15"" LF; 3"" HF; White",EV,11495,9995.65,37,6297.26
EVH-1152D43PBLB,"Loudspeaker Horn Loaded Passive; 40 x 30; Weatherized; 15"" LF; 3"" HF; Black",EV,10185,8856.52,37,5579.61
EVH-1152D43PWLB,"Loudspeaker Horn Loaded Passive; 40 x 30; Weatherized; 15"" LF; 3"" HF; White",EV,10185,8856.52,37,5579.61
EVH-1152D43WLB,"Loudspeaker Horn Loaded Passive; 40 x 30; Weatherized; 15"" LF; 3"" HF; White",EV,8535,7421.74,37,4675.7
EVH-1152D64BLB,"Loudspeaker Horn Loaded Passive; 60 x 40; 15"" LF; 3"" HF; Black",EV,8615,7491.3,37,4719.52
EVH-1152D64-FBLB,"Loudspeaker Horn Loaded Passive; 60 x 40; Fiberglass; 15"" LF; 3"" HF; Black",EV,11495,9995.65,37,6297.26
EVH-1152D64-FWLB,"Loudspeaker Horn Loaded Passive; 60 x 40; Fiberglass; 15"" LF; 3"" HF; White",EV,11495,9995.65,37,6297.26
EVH-1152D64PBLB,"Loudspeaker Horn Loaded Passive; 60 x 40; Weatherized; 15"" LF; 3"" HF; Black",EV,10195,8865.22,37,5585.09
EVH-1152D64PWLB,"Loudspeaker Horn Loaded Passive; 60 x 40; Weatherized; 15"" LF; 3"" HF; White",EV,10195,8865.22,37,5585.09
EVH-1152D64WLB,"Loudspeaker Horn Loaded Passive; 60 x 40; 15"" LF; 3"" HF; White",EV,8535,7421.74,37,4675.7
EVH-1152D66BLB,"Loudspeaker Horn Loaded Passive; 60 x 60; 15"" LF; 3"" HF; Black",EV,8615,7491.3,37,4719.52
EVH-1152D66-FBLB,"Loudspeaker Horn Loaded Passive; 60 x 60; Fiberglass; 15"" LF; 3"" HF; Black",EV,11495,9995.65,37,6297.26
EVH-1152D66-FWLB,"Loudspeaker Horn Loaded Passive; 60 x 60; Fiberglass; 15"" LF; 3"" HF; White",EV,11495,9995.65,37,6297.26
EVH-1152D66PBLB,"Loudspeaker Horn Loaded Passive; 60 x 60; Weatherized; 15"" LF; 3"" HF; Black",EV,10195,8865.22,37,5585.09
EVH-1152D66PWLB,"Loudspeaker Horn Loaded Passive; 60 x 60; Weatherized; 15"" LF; 3"" HF; White",EV,10195,8865.22,37,5585.09
EVH-1152D66WLB,"Loudspeaker Horn Loaded Passive; 60 x 60; 15"" LF; 3"" HF; White",EV,8535,7421.74,37,4675.7
EVH-1152D94BLB,"Loudspeaker Horn Loaded Passive; 90 x 40; 15"" LF; 3"" HF; Black",EV,8535,7421.74,37,4675.7
EVH-1152D94-FBLB,"Loudspeaker Horn Loaded Passive; 90 x 40; Fiberglass; 15"" LF; 3"" HF; Black",EV,11495,9995.65,37,6297.26
EVH-1152D94-FWLB,"Loudspeaker Horn Loaded Passive; 90 x 40; Fiberglass; 15"" LF; 3"" HF; White",EV,11495,9995.65,37,6297.26
EVH-1152D94PBLB,"Loudspeaker Horn Loaded Passive; 90 x 40; Weatherized; 15"" LF; 3"" HF; Black",EV,10295,8952.17,37,5639.87
EVH-1152D94PWLB,"Loudspeaker Horn Loaded Passive; 90 x 40; Weatherized; 15"" LF; 3"" HF; White",EV,10195,8865.22,37,5585.09
EVH-1152D94WLB,"Loudspeaker Horn Loaded Passive; 90 x 40; 15"" LF; 3"" HF; White",EV,8535,7421.74,37,4675.7
EVH-1152D96BLB,"Loudspeaker Horn Loaded Passive; 90 x 60; 15"" LF; 3"" HF; Black",EV,8535,7421.74,37,4675.7
EVH-1152D96-FBLB,"Loudspeaker Horn Loaded Passive; 90 x 60; Fiberglass; 15"" LF; 3"" HF; Black",EV,11495,9995.65,37,6297.26
EVH-1152D96-FWLB,"Loudspeaker Horn Loaded Passive; 90 x 60; Fiberglass; 15"" LF; 3"" HF; White",EV,11495,9995.65,37,6297.26
EVH-1152D96PBLB,"Loudspeaker Horn Loaded Passive; 90 x 60; Weatherized; 15"" LF; 3"" HF; Black",EV,10195,8865.22,37,5585.09
EVH-1152D96PWLB,"Loudspeaker Horn Loaded Passive; 90 x 60; Weatherized; 15"" LF; 3"" HF; White",EV,10195,8865.22,37,5585.09
EVH-1152D96WLB,"Loudspeaker Horn Loaded Passive; 90 x 60; 15"" LF; 3"" HF; White",EV,10195,8865.22,37,5585.09
EVH-1152D99BLB,"Loudspeaker Horn Loaded Passive; 90 x 90; 15"" LF; 3"" HF; Black",EV,8535,7421.74,37,4675.7
EVH-1152D99-FBLB,"Loudspeaker Horn Loaded Passive; 90 x 90; Fiberglass; 15"" LF; 3"" HF; Black",EV,11495,9995.65,37,6297.26
EVH-1152D99-FWLB,"Loudspeaker Horn Loaded Passive; 90 x 90; Fiberglass; 15"" LF; 3"" HF; White",EV,11495,9995.65,37,6297.26
EVH-1152D99PBLB,"Loudspeaker Horn Loaded Passive; 90 x 90; Weatherized; 15"" LF; 3"" HF; Black",EV,10195,8865.22,37,5585.09
EVH-1152D99PWLB,"Loudspeaker Horn Loaded Passive; 90 x 90; Weatherized; 15"" LF; 3"" HF; White",EV,10195,8865.22,37,5585.09
EVH-1152D99WLB,"Loudspeaker Horn Loaded Passive; 90 x 90; 15"" LF; 3"" HF; White",EV,8535,7421.74,37,4675.7
EVH-1152S43BLB,"Loudspeaker Horn loaded Passive; 40 x 30; 15"" LF; 2"" HF; Black",EV,7265,6317.39,37,3979.96
EVH-1152S43-FBLB,"Loudspeaker Horn loaded Passive; 40 x 30; Fiberglass; 15"" LF; 2"" HF; Black",EV,9865,8578.26,37,5404.3
EVH-1152S43-FWLB,"Loudspeaker Horn loaded Passive; 40 x 30; Fiberglass; 15"" LF; 2"" HF; White",EV,9865,8578.26,37,5404.3
EVH-1152S43PBLB,"Loudspeaker Horn loaded Passive; 40 x 30; Weatherized; 15"" LF; 2"" HF; Black",EV,8655,7526.09,37,4741.43
EVH-1152S43PWLB,"Loudspeaker Horn loaded Passive; 40 x 30; Weatherized; 15"" LF; 2"" HF; White",EV,8655,7526.09,37,4741.43
EVH-1152S43WLB,"Loudspeaker Horn loaded Passive; 40 x 30; 15"" LF; 2"" HF; White",EV,7265,6317.39,37,3979.96
EVH-1152S64BLB,"Loudspeaker Horn loaded Passive; 60 x 40; 15"" LF; 2"" HF; Black",EV,7335,6378.26,37,4018.3
EVH-1152S64-FBLB,"Loudspeaker Horn loaded Passive; 60 x 40; Fiberglass; 15"" LF; 2"" HF; Black",EV,9865,8578.26,37,5404.3
EVH-1152S64-FWLB,"Loudspeaker Horn loaded Passive; 60 x 40; Fiberglass; 15"" LF; 2"" HF; White",EV,9865,8578.26,37,5404.3
EVH-1152S64PBLB,"Loudspeaker Horn loaded Passive; 60 x 40; Weatherized; 15"" LF; 2"" HF; Black",EV,8655,7526.09,37,4741.43
EVH-1152S64PWLB,"Loudspeaker Horn loaded Passive; 60 x 40; Weatherized; 15"" LF; 2"" HF; White",EV,8655,7526.09,37,4741.43
EVH-1152S64WLB,"Loudspeaker Horn loaded Passive; 60 x 40; 15"" LF; 2"" HF; White",EV,7265,6317.39,37,3979.96
EVH-1152S66BLB,"Loudspeaker Horn loaded Passive; 60 x 60; 15"" LF; 2"" HF; Black",EV,7335,6378.26,37,4018.3
EVH-1152S66-FBLB,"Loudspeaker Horn loaded Passive; 60 x 60; Fiberglass; 15"" LF; 2"" HF; Black",EV,9865,8578.26,37,5404.3
EVH-1152S66-FWLB,"Loudspeaker Horn loaded Passive; 60 x 60; Fiberglass; 15"" LF; 2"" HF; White",EV,9865,8578.26,37,5404.3
EVH-1152S66PBLB,"Loudspeaker Horn loaded Passive; 60 x 60; Weatherized; 15"" LF; 2"" HF; Black",EV,8655,7526.09,37,4741.43
EVH-1152S66PWLB,"Loudspeaker Horn loaded Passive; 60 x 60; Weatherized; 15"" LF; 2"" HF; White",EV,8655,7526.09,37,4741.43
EVH-1152S66WLB,"Loudspeaker Horn loaded Passive; 60 x 60; 15"" LF; 2"" HF; White",EV,7265,6317.39,37,3979.96
EVH-1152S94BLB,"Loudspeaker Horn loaded Passive; 90 x 40; 15"" LF; 2"" HF; Black",EV,7335,6378.26,37,4018.3
EVH-1152S94-FBLB,"Loudspeaker Horn loaded Passive; 90 x 40; Fiberglass; 15"" LF; 2"" HF; Black",EV,9865,8578.26,37,5404.3
EVH-1152S94-FWLB,"Loudspeaker Horn loaded Passive; 90 x 40; Fiberglass; 15"" LF; 2"" HF; White",EV,9865,8578.26,37,5404.3
EVH-1152S94PBLB,"Loudspeaker Horn loaded Passive; 90 x 40; Weatherized; 15"" LF; 2"" HF; Black",EV,8655,7526.09,37,4741.43
EVH-1152S94PWLB,"Loudspeaker Horn loaded Passive; 90 x 40; Weatherized; 15"" LF; 2"" HF; White",EV,8655,7526.09,37,4741.43
EVH-1152S94WLB,"Loudspeaker Horn loaded Passive; 90 x 40; 15"" LF; 2"" HF; White",EV,7335,6378.26,37,4018.3
EVH-1152S96BLB,"Loudspeaker Horn loaded Passive; 90 x 60; 15"" LF; 2"" HF; Black",EV,7335,6378.26,37,4018.3
EVH-1152S96-FBLB,"Loudspeaker Horn loaded Passive; 90 x 60; Fiberglass; 15"" LF; 2"" HF; Black",EV,9865,8578.26,37,5404.3
EVH-1152S96-FWLB,"Loudspeaker Horn loaded Passive; 90 x 60; Fiberglass; 15"" LF; 2"" HF; White",EV,9865,8578.26,37,5404.3
EVH-1152S96PBLB,"Loudspeaker Horn loaded Passive; 90 x 60; Weatherized; 15"" LF; 2"" HF; Black",EV,8655,7526.09,37,4741.43
EVH-1152S96PWLB,"Loudspeaker Horn loaded Passive; 90 x 60; Weatherized; 15"" LF; 2"" HF; White",EV,8655,7526.09,37,4741.43
EVH-1152S96WLB,"Loudspeaker Horn loaded Passive; 90 x 60; 15"" LF; 2"" HF; White",EV,7335,6378.26,37,4018.3
